Name,Ticker,"Sub-Sector","Market Cap","PE Ratio","Return on Equity","Return on Investment","% Away From 52W High","6M Return","Debt to Equity","Earning Power","Long Term Debt to Equity","5Y Historical Revenue Growth","1Y Forward Revenue Growth","Sector PE"," MF Holding Change – 6M","FII Holding Change – 6M","Percentage Buy Reco’s","No. of analysts with buy reco","Fundamental Score","Total Revenue","Earnings Per Share"
Reliance Infrastructure Ltd,RELINFRA,"Power Infrastructure","2481.0029999999997","-2.6438932639947175","-6.029575046648735","3.8413950259030507","58.73015873015872","-3.076923076923077","77.11950945602105","2.2444820266243832","33.44790031944542","-6.854500812769304",,"22.926733317170665","-0.00010181402040149255","0.10613614039537933",,"0","4.43","20549.16","-35.63355508964358"
Mold-Tek Packaging Ltd,MOLDTKPAC,"Plastic Products","2471.627685375","38.82544274858625","21.155245804018442","15.93243614391651","15.470686767169184","-8.170799237063925","42.248788873261454","21.95697495933469","6.489295202375372","15.942246449137487","11.986123799764254","11.33587913952648","-0.13025149606351327","-0.5660040356801836","71.4285714285714","5","6.542307692307691","633.04","22.12"
Black Box Ltd,BBOX,"Software Services","2463.2298867","33.87279822194706","510.7259646828074","32.90642236140998","83.99727613210759","-21.875831249667517","158.75665215287856","6.928891802823153","103.32365747460086","46.73705638119188",,"25.15195670547271","-0.00018781706425287197","-0.14379656898374993",,"0",,"5392.72","4.45"
LT Foods Ltd,DAAWAT,"Packaged Foods & Meats","2453.2094626","8.396513887805051","15.707436458103448","10.446001248526033","31.290743155149926","-1.3504823151125365","83.0488030683772","11.971860098095712","24.993519375743958","10.604509785780781","13.291583843428297","43.68248406554839","0","0.0071994296733559615","100","1","5.107236842105262","5450.58","9.13"
Sharda Motor Industries Ltd,SHARDAMOTR,"Auto Parts","2451.52155165","15.180639987924955","16.760745760154887","15.378881987577643","15.808622885210122","-4.956486657829521","2.7619821283509345","22.27396556155229","2.6180805384704655","16.714815232359626",,"116.53524013940141","0","0.2565920536479164",,"0","5.544927536231885","2284.85","50.19"
Authum Investment & Infrastructure Ltd,AIIL,,"2448.3171165","3.6610896858270774","14.615783447471323","6.9930178352705274","56.3648976760319","-17.416213119450017","35.14062816474483","41.97299343894047","19.875121351594856","32.55230782748277",,"-10.699120907274239","0","0.00029438588455033",,"0",,"907.28","39.88"
Jammu and Kashmir Bank Ltd,J&KBANK,"Private Banks","2442.1588469400003","4.841326712671484","6.51728155812389",,"90.15748031496062","-31.351351351351358",,"0.6208548427542431",,"4.152085056055332",,"18.361570903897096",,,,"0","5.088571428571428","8803.39","5.96"
Goodyear India Ltd,GOODYEAR,"Tires & Rubber","2419.90724937","23.519362905724616","15.525462738775502","16.35463135340196","26.951672862453524","6.6266897042382285","1.7270745738890145","10.252409032072471","1.3816596591112116","9.74283605688786",,"116.53524013940141","-0.4041357453904917","0.0636767413462298",,"0",,"2458.89","44.61"
Time Technoplast Ltd,TIMETECHNO,"Plastic Products","2410.724355","12.821637884267615","5.4169711159474065","7.148187102917994","10.365853658536594","38.441558441558435","44.237727687403265","10.632805667440367","16.144407884621298","5.789573571479778","15.099065164500352","11.33587913952648","-0.2390974002500581","-2.50846275703719","0","0","7.35","3652.8","8.31"
SeQuent Scientific Ltd,SEQUENT,"Pharmaceuticals","2407.2722315","58.37226555528612","12.657808190112439","11.981562212534485","229.020618556701","-41.7767106842737","28.828318219291017","4.990437700718075","12.071053173948888","15.432485918701433","8.552501882764641","32.92951730870654","-1.1847804531281922","-8.274973090154909","100","2","5.454","1423.66","1.67"
Newgen Software Technologies Ltd,NEWGEN,"Software Services","2401.5704961849997","14.624995409445217","22.234107372554334","19.98284120969472","118.61879252931806","-40.33344851416723","3.4286418535863934","18.763600754388513","2.3699778161202856","13.188953775735346","24.765885091881962","25.15195670547271","0.46238261553550863","-2.7800150269382637","100","2","5.7857142857142865","808.87","23.653510824308075"
India Glycols Ltd,INDIAGLYCO,"Commodity Chemicals","2394.8720249999997","7.046850154479917","11.951615979077214","9.325901184227664","48.92695539754364","-22.269118681539545","97.28374353883545","10.898585907628815","44.11563345086092","4.621133616947315","11.895339067255632","11.33587913952648","1.6138752967394991","1.024895434652714","100","1","4.695454545454545","3142.34","109.77"
Dish TV India Ltd,DISHTV,"Cable & D2H","2393.6330002","-1.3070248341123536","-36.65258787314768","-22.084249595681055","79.61538461538463","-27.17086834733894","30.817351598173516",,"10.219939117199393","-1.6774452278174867","0.4739611643574336","-169.74697092419598","-0.0005531549740038777","-0.7738030349035281","100","1","6.550000000000001","2826.41","-9.51"
Jupiter Wagons Ltd,JWL,"Rail","2390.55057523","48.12866066498887","11.132246376811558","11.493564800957774","6.64505672609399","43.48837209302326","42.77777777777778","36.1823581594477","17.675213675213676","62.04081157300485",,"43.29238706887016","0","-0.07687671347482429",,"0",,"1181.75","1.28"
Schneider Electric Infrastructure Ltd,SCHNEIDER,"Heavy Electrical Equipments","2387.453789475","86.43931171162167","-0.7777650691982343","8.609489051094886","54.231347020530805","-7.245703669298663","298.6614287792812","6.62350207555545","179.89233231485525","3.601508200631809",,"43.29238706887016","-0.8052590998725724","0.05332197760694421",,"0","1.7744186046511627","1540.24","1.16"
Arvind Ltd,ARVIND,"Apparel & Accessories","2383.057314755","10.006539217950852","-0.5971271389224465","4.561012285313872","73.59212684527063","-25.831305758313054","76.6758716412084","8.256615600960544","44.71521206381795","-2.770482042551914","5.569919452110034","116.53524013940141","3.6219463035924093","-0.26334792255687134","100","5","4.814814814814815","8085.39","9.17"
Kiri Industries Ltd,KIRIINDUS,"Specialty Chemicals","2372.192666415","44.83448622972975","12.223545588349213","10.99380612529201","35.256200152955316","-6.296068796068797","6.481206782445971","2.7073773254371236","4.046190008900249","3.145669298004905",,"11.33587913952648","0","14.021411550330868",,"0","5.976315789473684","1498.9","95.49"
Paras Defence and Space Technologies Ltd,PARAS,"Aerospace & Defense Equipments","2371.98","87.72115384615387","8.293788885373832","9.280974164035827","106.87273923051626","-17.076828686345355","50.17900338655056","12.239497188223616","12.380261248185779","31.164232641023972",,"43.29238706887016","-1.5697975446756351","-4.125090983832051",,"0",,"185.53","7.78"
Optiemus Infracom Ltd,OPTIEMUS,"Technology Hardware","2356.45768486","-2561.367048760964","33.53425046092752","23.399671014526323","59.14056809905315","-11.319231390279334","31.078988125967996","1.983088995681009","1.1722190166722342","-20.183032565415925",,"25.15195670547271","0","-0.010219754912098422",,"0","3.928571428571428","507.54","-0.1"
Orient Cement Ltd,ORIENTCEM,"Cement","2355.99074","8.949972420604766","18.594728997577132","17.09215543557377","61.34782608695652","-30.069930069930066","20.688592724674354","17.187995350311752","9.953914633906505","8.798372920723807","8.430443991571785","11.33587913952648","-0.78991643235406","0.565001223222124","100","11","2.883783783783784","3082.46","12.849186553358498"
DCB Bank Ltd,DCBBANK,"Private Banks","2351.4005062799997","8.178215450333902","7.365301213461029",,"49.47089947089949","-6.086956521739138",,"0.8677800459596404",,"11.264617218287931","9.912868116382537","18.361570903897096","-0.22072448685087664","-2.043935232560095","82.6086956521739","19","6.65142857142857","3965.04","9.252266522117793"
West Coast Paper Mills Ltd,WSTCSTPAPR,"Paper Products","2320.62838258","7.558557691941901","-0.1818789859366425","2.8312250192241093","12.409278497224975","47.162303664921474","38.84492417798375","15.610642998181842","23.807233156366408","14.164038409109736",,"11.33587913952648","0.225196758741264","0.27681911107447843",,"0","4.25","3435.89","46.49"
Spicejet Ltd,SPICEJET,"Airlines","2319.925950825","-2.252617732964034",,,"126.45914396887159","-42.76169265033407",,,,"2.510195295616513",,"43.29238706887016","-0.9043038274679058","0.007383100461006986","37.5","3",,"6119.389999999999","-17.150186164231698"
Amrutanjan Health Care Ltd,AMRUTANJAN,"Pharmaceuticals","2313.3475224149997","34.43506285226256","32.63640727505466","28.483171968649142","29.22368669988018","-14.838882921589686","0.6216366672852107","33.197214423743034","0.3247355724624235","14.488597987974305",,"32.92951730870654","-0.8079504273428251","-0.09467466147667691",,"0","5.988666666666667","421.22","23.05"
Hindustan Oil Exploration Company Ltd,HINDOILEXP,"Oil & Gas - Exploration & Production","2310.951475275","115.54757376374998","7.560443915973047","6.042397097865959","40.6008583690987","-7.392686804451505","34.60179767311811","2.439374251143325","21.70983537242386","15.380889573788892",,"12.667979274708134","-0.30966561940243276","-0.059878274806066",,"0","8.166666666666668","167.19","1.51"
PTC India Ltd,PTC,"Power Trading & Consultancy","2297.02457096","5.119744508001611","8.894007754949914","8.2733592459851","86.08247422680415","-30.12156686177398","222.38948237181347","7.773552223496338","149.26050348533985","6.200016403434616",,"22.926733317170665","0.6884032830955453","-1.5035746241741563","100","2","4.566666666666667","18373.66","15.157006346453327"
Eveready Industries India Ltd,EVEREADY,"Batteries","2289.2852537","49.26372398751869","17.372936800194452","13.787067695494283","31.274805524686467","0","136.35454733503414","10.27465096218359","70.11997517754948","-2.384327445870915",,"43.29238706887016","0","1.127244306636404",,"0","5.083333333333333","1211.46","6.393142347090829"
Maithan Alloys Ltd,MAITHANALL,"Iron & Steel","2277.9787875","2.7846108934552483","16.406014022294947","14.906084597109604","103.94888178913737","-22.67404516033401","3.2004680084662205","57.08527409530634","0.22874571101791843","17.497162561520764",,"11.33587913952648","0.028325527153312005","1.8672348260398364","100","1","6.903012048192771","3024.57","281"
Heranba Industries Ltd,HERANBA,"Fertilizers & Agro Chemicals","2269.363780905","12.00404009999999","36.32829984216355","27.594612817897353","52.84316318434277","-16.039970392302003","9.520383238975253","30.750257912274275","0","20.241904278266443","17.50259266542065","11.33587913952648","0.12686978611475974","-0.01982332598172487","100","1",,"1469.72","47.25"
Hindware Home Innovation Ltd,HINDWAREAP,"Home Furnishing","2249.14084845","11.052832318295739","18.157441737288135","16.238592167584425","55.801992928318846","-26.601392001887458","57.41649996969145","25.578193302393657","12.893253318785229",,,"116.53524013940141","0","-0.4262688340130931",,"0",,"2423.79","27.9"
Vesuvius India Ltd,VESUVIUS,"Industrial Machinery","2245.3553304","32.99566980749441","7.830389505782195","7.6994309940868195","23.293862424297206","1.6166069624322503","0","7.786043693405607","0","5.034739238101227","9.959173383246096","43.29238706887016","1.318540328969931","-1.3888593265300493","100","2","7.03921568627451","1066.8200000000002","33.52864198406794"
VST Tillers Tractors Ltd,VSTTILLERS,"Tractors","2211.84876092","22.27216555150537","14.587618925173578","13.887682190631706","34.896392789485","-10.766630069186666","0","15.048285988592092","0","4.727818812091789","22.792059588222866","43.29238706887016","1.074607316510809","0.3875327448443944","60","3","5.558333333333333","887.95","114.95"
Seamec Ltd,SEAMECLTD,"Oil & Gas - Equipment & Services","2204.474625","26.496089242788464","16.084075851039536","13.833174148360403","64.33885012398363","-22.28297405100167","13.454939497923064","10.620241670741077","5.3323099151164906","11.807106771371956",,"12.667979274708134","0","0.02879842674532984",,"0","4.892857142857142","395.64","32.92"
J Kumar Infraprojects Ltd,JKIL,"Construction & Engineering","2186.7331234000003","10.621912485549142","3.438008526433304","6.858358395070796","6.401384083044981","75.63050744454571","30.052096306620953","10.498216735253768","4.078139160205421","16.781321231730573",,"43.29238706887016","-0.09223489498636184","-2.2166124151736986","100","5","6.425581395348838","3552.06","27.21"
Sagar Cements Ltd,SAGCEM,"Cement","2167.78468358","31.349019285321756","5.4154593155298","5.736279492348315","91.13656918902623","-38.25390915860016","115.18206256109481","5.8669485477451015","86.41251221896383","14.524431104773218","44.97308046365708","11.33587913952648","0.6994510638297875","-0.8952468085106391","88.8888888888889","8","3.555405405405405","1610.29","5.885106382978725"
Navneet Education Ltd,NAVNETEDUL,"Publishing","2164.86014217","16.654051405261956","6.234985256985506","6.704477611940292","27.011494252873547","9.246575342465764","7.9646778248071675","16.609629654728415","2.3601830565283715","0.3061839166397906","53.01488557839003","-169.74697092419598","-3.561626520279324","-0.841924256346771","100","1","5.372727272727272","1208.34","5.77"
Best Agrolife Ltd,BESTAGRO,"Diversified Chemicals","2163.4937099999997","20.64993519137159","34.74187201349173","25.73696842882622","53.85792349726775","-8.513722941558765","25.31040333153389","41.90319890231105","5.9150150381738245","56.84937099531522",,"11.33587913952648","0","-0.23826016821819707",,"0",,"1212.57","45.98"
Gufic Biosciences Ltd,GUFICBIO,"Pharmaceuticals","2135.68746718","22.28388425688649","29.2188274153592","24.62442013874111","31.638674534725375","-8.721773358193488","35.484056968229254","33.58924654389632","22.055007784120395","25.934551967239393",,"32.92951730870654","-1.0981736293545095","-0.010556554901625992",,"0","4.860666666666667","782.26","9.89"
Fineotex Chemical Ltd,FCL,"Specialty Chemicals","2135.2295375999997","38.695714708227605","21.725712245262326","19.725815266897428","22.043568464730278","42.23533751383253","1.6058123929844046","27.789426389096906","0","22.269481600053574",,"11.33587913952648","0","-1.2277493439635525",,"0","7.397368421052631","373.75","4.97"
Technocraft Industries (India) Ltd,TIIL,"Industrial Machinery","2130.12370396","7.965759335701734","12.776258353424112","10.20288924558588","42.386311437758394","7.992807093693796","43.62648813640597","21.4642028691755","9.7463136636512","14.976736427792293",,"43.29238706887016","0","0.15987041286236725",,"0","5.203921568627452","1963.29","109.31"
Jain Irrigation Systems Ltd - DVR,JISLDVREQS,"Agricultural & Farm Machinery","2128.8253816","-6.927064237927889",,,"55.75447570332479","-26.503759398496243",,,,,,"43.29238706887016","-2.211769622572496e-8","-0.00025916124561851895",,"0","4.666666666666666","2185.45","0"
Jain Irrigation Systems Ltd,JISLJALEQS,"Agricultural & Farm Machinery","2128.8253816","6.552853084618463","-11.819850717063007","3.499567011359576","51.12994350282487","-22.45345016429354","225.00495047897917","7.7432231088136145","85.22582299684146","1.011760537103945",,"43.29238706887016","-0.00012268763724871074","-0.04026535739948578",,"0",,"7727.54","6.15"
IIFL Securities Ltd,IIFLSEC,"Diversified Financials","2128.195895","6.95375231171377","28.477979696470616","17.10885266429642","83.57142857142857","-23.747276688453155","51.365713318666444","6.656127659926668","22.90996784565916",,"23.400015342919154","18.361570903897096","-0.39695023523940165","0.26671753650253294","0","0",,"1316.56","10.086153979599903"
GRM Overseas Ltd,GRMOVER,,"2123.7","25.129570465033723","40.34113623239911","17.69845696226066","164.2746150586241","-47.60953226761398","138.69536276902596","30.519871779422044","0.014791805339849706","14.656462704782802",,"-10.699120907274239","0","-0.03707833333333334",,"0",,"1171.36","14.01"
Gokaldas Exports Ltd,GOKEX,"Apparel & Accessories","2115.92958018","18.07405466968479","10.25392893086633","7.9302089567774425","48.67028881898769","8.383697505036421","164.96362946874896","15.883101664781002","35.9913124418244","13.127605808788001","8.3513080961084","116.53524013940141","17.150920768268186","6.403749235023296","33.3333333333333","1","2.327551020408163","1801","23.08"
Sandur Manganese and Iron Ores Ltd,SANDUMA,"Mining - Diversified","2114.7359797199997","3.13243172182311","16.7983413356613","12.304563740587387","116.030989272944","-4.387464387464395","36.66361228866893","55.32545580054411","30.90996969117218","38.86748902855308",,"11.33587913952648","-0.007220664965478001","0.23277202105634773",,"0",,"2283.97","749.96"
Everest Kanto Cylinder Ltd,EKC,"Gas Distribution","2112.87065206","7.967083906711919","15.444651234594357","14.249810603783105","54.965480616038235","-23.48638764729784","32.36398943112724","36.31678356856081","9.048801451628304","19.575958119724966",,"22.926733317170665","0","0.2065527028710922",,"0","4.603846153846155","1724.54","23.64"
Greenply Industries Ltd,GREENPLY,"Wood Products","2106.919544975","22.24131262509237","14.954211779725489","12.125570633481313","48.469833867677046","-17.62304921968787","46.46790776487829","14.961972200367162","18.469922832085363","-1.207687133043478","19.071408067986525","11.33587913952648","2.9910363830202833","0.8933403502537094","88.8888888888889","8","4.935714285714286","1575.31","7.72"
Inox Wind Ltd,INOXWIND,"Heavy Electrical Equipments","2103.917224","-4.922825644625391","-20.359931771541266","-1.73982813596293","93.06249999999999","-31.064196467040066","118.75223195629546",,"34.068580893694296","-27.350512579333298",,"43.29238706887016","0","-0.17294389528341858",,"0","4.3375","708.14","-19.37"
National Fertilizers Ltd,NFL,"Fertilizers & Agro Chemicals","2097.2226600000004","-22.073704452163113","11.729578496102636","13.194097886888601","55.55555555555556","-22.20200181983622","88.19403884701825","0.886258886952976","30.27815287427752","15.760606266308574",,"11.33587913952648","-0.012331362326592446","0.13298547184303267",,"0","5.475925925925926","15891.42","-1.94"
Safari Industries (India) Ltd,SAFARI,"Apparel & Accessories","2096.5914375","93.68147620643455","-8.202350817291642","-4.7242371185592695","12.261682242990645","4.271076957344919","14.64210186745045","8.575603365747961","8.914298003512672","15.672167127055058","27.407923167702616","116.53524013940141","1.106568104585851","-1.0843116172557892","100","4",,"713.67","9.99"
Ashoka Buildcon Ltd,ASHOKA,"Construction & Engineering","2092.791582735","2.68799412093325","40.17862337813451","16.50313485645098","67.67270288397049","-28.93231649189705","806.5895662199164","13.617384943271738","705.790940097036","16.2484088374091","2.7390295268042952","43.29238706887016","-1.908481620171802","-0.6684951177372693","93.75","15","3.582558139534884","6484.12","27.73"
Bajaj Consumer Care Ltd,BAJAJCON,"FMCG - Personal Products","2092.11945462","12.333428371278659","31.642167811837435","29.4580763679307","115.0916784203103","-28.38383838383838","0.660414740457007","23.216623585887415","0","1.9035298364796338","3.8918361275216182","43.68248406554839","-1.2241751752483871","-6.896937802540933","66.6666666666667","8","6.363636363636363","918.6","11.5"
Ganesh Housing Corp Ltd,GANESHHOUC,"Real Estate","2087.1788627","29.550882949171736","-16.114266468670106","-3.055438680851915","25.429484618457842","14.47518865767208","69.45118742467194","11.804069942186315","39.87845660255648","-1.1982238112688504",,"50.75043455637975","0","-0.3002692172936977",,"0","6.715853658536586","384.86","12.47"
Jayaswal Neco Industries Ltd,JAYNECOIND,"Iron & Steel","2077.93624216","0.9246450118187318",,,"52.803738317757045","-15.748031496062993",,"46.934849992119574",,"24.747431008813003",,"11.33587913952648","-0.0003449008209631698","-0.0011944261019257627",,"0","2.7753012048192764","7689.33","28.4"
